2124.52868 16.301 0.010
2124.53168 16.281 0.010
2128.55335 16.407 0.008
2128.55637 16.431 0.008
2131.54876 16.465 0.008
2131.55178 16.481 0.008
2135.48328 16.207 0.007
2135.48633 16.238 0.007
2138.48670 16.445 0.008
2138.48975 16.431 0.009
2142.48835 16.465 0.009
2142.49139 16.489 0.009
2166.62705 16.424 0.009
2166.63009 16.452 0.009
2171.59843 16.312 0.009
2171.60146 16.332 0.008
2178.50949 16.468 0.012
2178.51255 16.476 0.011
2193.55546 16.284 0.009
2193.55818 16.291 0.008
2345.83712 16.406 0.008
2345.84005 16.412 0.008
2356.86649 16.470 0.009
2356.87760 16.465 0.009
2365.82174 16.467 0.011
2365.82471 16.458 0.010
2379.77753 16.418 0.009
2379.78045 16.414 0.009
2385.78495 16.465 0.008
2385.78794 16.493 0.009
2389.76027 16.341 0.008
2389.76325 16.348 0.008
2392.67132 16.282 0.011
2392.67427 16.278 0.011
2396.87011 16.466 0.009
2396.87305 16.483 0.009
2400.92458 16.335 0.009
2400.92758 16.351 0.009
2402.70155 16.338 0.008
2402.70453 16.339 0.008
2403.68316 16.347 0.008
2403.68614 16.359 0.008
2406.70616 16.486 0.010
2406.70914 16.485 0.009
2414.65298 16.432 0.011
2414.65598 16.428 0.010
2416.68482 16.497 0.010
2416.68785 16.498 0.010
2424.66245 16.426 0.009
2424.66548 16.422 0.009
2432.60649 16.376 0.010
2433.87622 16.512 0.011
2433.87923 16.489 0.010
2435.80642 16.430 0.009
2435.80940 16.459 0.009
2437.89376 16.302 0.011
2439.85205 16.349 0.008
2439.85510 16.362 0.008
2441.88165 16.439 0.007
2441.88434 16.456 0.008
2443.84126 16.512 0.013
2443.84396 16.521 0.012
2445.85439 16.370 0.008
2445.85707 16.364 0.008
2446.88082 16.243 0.009
2446.88351 16.252 0.009
2459.53193 16.318 0.009
2459.53496 16.302 0.008
2462.78271 16.468 0.008
2462.78575 16.480 0.008
2463.76429 16.493 0.008
2463.76734 16.483 0.008
2465.63449 16.467 0.008
2467.71426 16.249 0.007
2469.75862 16.383 0.008
2469.76168 16.372 0.008
2471.52354 16.320 0.008
2473.73273 16.487 0.009
2484.50723 16.512 0.010
2484.51030 16.473 0.010
2489.63017 16.362 0.006
2489.63323 16.384 0.007
2492.58289 16.426 0.008
2492.58593 16.480 0.008
2494.63031 16.498 0.008
2494.63335 16.489 0.008
2496.69203 16.309 0.007
2498.73807 16.344 0.009
2501.49938 16.391 0.009
2501.50246 16.392 0.009
2510.66949 16.435 0.010
2510.67256 16.468 0.010
2516.57414 16.348 0.009
2516.57720 16.359 0.009
2519.53370 16.337 0.008
2519.53674 16.358 0.008
2524.57872 16.420 0.008
2524.58180 16.401 0.007
2528.56583 16.333 0.009
2528.56889 16.323 0.009
2539.52744 16.379 0.009
2539.53051 16.367 0.009
2544.57351 16.320 0.009
2560.52713 16.462 0.013
2560.53020 16.425 0.013
2568.53150 16.438 0.013
2568.53454 16.447 0.011
2710.89326 16.494 0.008
2710.89620 16.502 0.008
2725.88843 16.314 0.008
2725.89140 16.301 0.008
2731.82788 16.471 0.008
2731.83078 16.472 0.009
2735.91935 16.340 0.009
2747.88818 16.441 0.011
2754.90399 16.334 0.008
2758.81826 16.504 0.012
2764.87351 16.366 0.009
2764.87641 16.359 0.008
2769.69221 16.455 0.009
2769.69511 16.461 0.009
2783.66388 16.352 0.008
2785.63780 16.309 0.008
2787.69473 16.443 0.008
2789.85448 16.447 0.009
2789.85743 16.454 0.009
2791.84702 16.265 0.008
2791.84971 16.274 0.008
2793.89879 16.361 0.009
2793.90150 16.371 0.009
2795.81638 16.429 0.007
2795.81934 16.440 0.007
2796.94346 16.466 0.011
2797.80258 16.463 0.008
2797.80553 16.467 0.009
2809.59474 16.492 0.009
2809.59771 16.488 0.009
2811.58500 16.398 0.010
2811.58794 16.385 0.010
2812.79907 16.310 0.009
2812.80205 16.327 0.009
2814.67812 16.362 0.008
2815.87772 16.514 0.011
2815.88066 16.498 0.011
2817.57567 16.437 0.010
2817.57863 16.436 0.009
2818.85129 16.352 0.009
2818.85426 16.365 0.009
2820.59305 16.470 0.009
2826.56133 16.425 0.009
2826.56432 16.405 0.008
2834.51668 16.320 0.011
2834.51966 16.268 0.013
2836.55977 16.436 0.009
2836.56273 16.438 0.009
2838.52873 16.474 0.009
2838.53172 16.459 0.009
2839.51394 16.499 0.010
2839.52035 16.501 0.010
2839.53110 16.478 0.009
2839.54256 16.494 0.009
2839.63312 16.444 0.009
2839.68898 16.368 0.008
2839.70946 16.344 0.009
2839.73503 16.308 0.009
2839.75758 16.263 0.009
2839.78342 16.237 0.008
2839.80574 16.250 0.008
2839.82126 16.222 0.009
2840.49144 16.478 0.010
2840.51434 16.475 0.010
2840.54802 16.470 0.009
2840.59647 16.422 0.008
2840.63829 16.384 0.008
2840.70005 16.321 0.008
2840.75588 16.275 0.009
2841.48459 16.413 0.008
2841.49176 16.410 0.008
2841.50672 16.406 0.009
2841.52130 16.393 0.008
2841.53674 16.384 0.009
2841.54989 16.387 0.008
2841.56083 16.368 0.009
2841.56376 16.371 0.008
2841.58196 16.367 0.009
2841.60167 16.350 0.008
2841.63646 16.325 0.008
2841.66727 16.319 0.008
2841.68202 16.330 0.008
2841.69726 16.326 0.008
2841.71891 16.313 0.008
2841.73787 16.337 0.008
2841.76002 16.337 0.008
2841.76983 16.331 0.008
2841.78652 16.345 0.009
2841.80399 16.346 0.009
2841.82297 16.374 0.009
2842.48027 16.280 0.008
2842.51527 16.273 0.009
2842.55502 16.289 0.007
2842.61552 16.311 0.008
2842.73961 16.371 0.007
2843.47316 16.223 0.009
2843.47826 16.234 0.008
2843.51348 16.242 0.006
2843.54173 16.283 0.008
2843.57903 16.279 0.007
2843.62183 16.313 0.007
2843.63516 16.313 0.007
2843.66447 16.345 0.007
2843.67915 16.347 0.008
2843.70171 16.363 0.008
2843.73023 16.390 0.008
2843.80649 16.409 0.009
2844.46809 16.311 0.011
2844.47867 16.324 0.009
2844.50692 16.317 0.008
2844.53321 16.333 0.008
2844.54284 16.337 0.008
2844.54580 16.337 0.008
2844.58585 16.353 0.008
2844.64861 16.399 0.008
2844.66410 16.407 0.008
2844.70631 16.416 0.008
2844.73632 16.431 0.008
2844.77538 16.445 0.009
2844.80280 16.456 0.010
2845.46072 16.389 0.019
2845.55390 16.404 0.009
2845.58158 16.452 0.010
2845.61984 16.458 0.009
2845.68036 16.463 0.008
2845.76184 16.476 0.009
2847.46774 16.491 0.014
2847.49362 16.454 0.011
2847.50670 16.452 0.011
2847.51981 16.467 0.012
2847.54769 16.480 0.012
2847.55961 16.496 0.011
2847.57447 16.496 0.010
2847.58392 16.473 0.010
2847.59270 16.483 0.010
2847.61762 16.488 0.010
2847.62923 16.491 0.011
2847.67958 16.477 0.011
2847.68889 16.473 0.010
2847.70230 16.486 0.011
2848.51989 16.474 0.011
2848.52510 16.457 0.011
2848.53899 16.473 0.011
2848.55275 16.487 0.010
2848.56585 16.472 0.010
2848.61567 16.464 0.010
2848.62919 16.446 0.009
2848.63222 16.440 0.010
2848.63532 16.464 0.010
2848.63834 16.460 0.010
2848.64445 16.447 0.009
2848.64749 16.458 0.009
2848.65051 16.439 0.009
2848.65363 16.436 0.009
2848.65673 16.433 0.009
2848.65986 16.430 0.009
2848.66290 16.449 0.010
2848.67813 16.409 0.009
2848.68115 16.425 0.009
2848.68424 16.419 0.009
2848.68724 16.403 0.009
2848.69027 16.409 0.009
2848.69687 16.412 0.009
2848.70299 16.399 0.010
2848.70914 16.395 0.010
2848.72049 16.406 0.009
2848.73024 16.393 0.009
2848.73919 16.372 0.009
2849.46726 16.482 0.011
2849.49829 16.482 0.010
2849.64189 16.355 0.009
2849.70225 16.264 0.008
2849.73221 16.248 0.008
2849.76234 16.252 0.009
2850.47334 16.456 0.009
2850.49223 16.466 0.009
2850.51502 16.443 0.009
2850.55670 16.420 0.008
2850.66270 16.272 0.008
2850.70792 16.268 0.008
2850.76326 16.281 0.009
2850.76628 16.295 0.009
2851.46884 16.399 0.010
2851.53992 16.350 0.008
2851.63565 16.330 0.009
2851.69568 16.325 0.008
2852.47076 16.301 0.010
2852.56054 16.309 0.010
2852.64494 16.386 0.011
2852.75749 16.401 0.010
2852.76048 16.420 0.010
2853.46693 16.263 0.012
2853.72490 16.422 0.009
2854.47457 16.313 0.009
2855.56057 16.438 0.009
2855.56359 16.443 0.010
2856.49115 16.460 0.009
2856.66851 16.489 0.010
2856.70088 16.509 0.012
2857.49151 16.466 0.009
2857.64966 16.470 0.009
2857.65266 16.500 0.010
2858.58844 16.473 0.013
2861.59945 16.296 0.008
2863.50866 16.315 0.009
2863.51165 16.320 0.009
2866.53265 16.479 0.010
2870.61194 16.233 0.008
2874.61125 16.431 0.009
2874.61427 16.465 0.010
2878.52708 16.452 0.008
2878.53009 16.441 0.008
2883.52801 16.378 0.008
2886.50173 16.490 0.013
2886.50610 16.476 0.013
2893.49804 16.392 0.009
2893.50106 16.401 0.010
2897.59056 16.460 0.009
2897.59358 16.443 0.009
2902.63236 16.425 0.011
2902.63540 16.428 0.011
2907.62784 16.301 0.010
2907.63086 16.344 0.011
2921.57018 16.393 0.010
2921.57320 16.410 0.010
2932.55924 16.432 0.009
2932.56223 16.436 0.010
3054.86893 16.469 0.009
3054.87184 16.454 0.008
3480.79896 16.300 0.007
